Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
102	123	0	0.883560357	0.479884215	0.485358225	0.479798327	0.505104	0.0253056729	0	0	0	0	0	3
103	124	0	0.892222713	0.480178296	0.484928472	0.479798327	0.501890317	0.0220919896	0	0	0	0	0	3
104	125	0	0.90088507	0.479774348	0.484547162	0.479774348	0.499127237	0.0193528883	0	0	0	0	0	3
105	126	0	0.909547426	0.479903023	0.48421571	0.479774348	0.496614057	0.0168397084	0	0	0	0	0	3
106	127	0	0.918209783	0.479984751	0.483928998	0.479774348	0.495857204	0.0160828554	0	0	0	0	0	3
107	129	0	0.926872139	0.47982038	0.483652501	0.479774348	0.493262304	0.0134879553	0	0	0	0	0	3
108	130	0	0.935534495	0.479991129	0.483423688	0.479774348	0.492522291	0.012747943	0	0	0	0	0	3
109	131	0	0.944196852	0.479773167	0.483203875	0.479773167	0.490638601	0.0108654339	0	0	0	0	0	3
110	132	0	0.952859208	0.479907334	0.483018853	0.479773167	0.489630593	0.00985742632	0	0	0	0	0	3
111	133	0	0.961521565	0.479959386	0.482852108	0.479773167	0.489157565	0.00938439794	0	0	0	0	0	3
112	134	0	0.970183921	0.479833274	0.482691345	0.479773167	0.48781207	0.00803890322	0	0	0	0	0	3
113	136	0	0.978846278	0.480127728	0.482558856	0.479773167	0.487093036	0.00731986945	0	0	0	0	0	3
114	137	0	0.987508634	0.479883483	0.482434554	0.479773167	0.48697055	0.00719738285	0	0	0	0	0	3
115	138	0	0.996170991	0.479856265	0.482321557	0.479773167	0.48697055	0.00719738285	0	0	0	0	0	3
116	139	0	1.00483335	0.479963071	0.482215288	0.479773167	0.48697055	0.00719738285	0.0274428201	0	100	0	0	3
117	140	0	1.0134957	0.479665921	0.482106053	0.479665921	0.48697055	0.00730462895	0.0274460375	0	100	0	0	3
118	141	0	1.02215806	0.47963016	0.481991416	0.47963016	0.48697055	0.00734038931	0.0274465739	0	100	0	0	3
119	142	0	1.03082042	0.479997899	0.481883284	0.47963016	0.48697055	0.00734038931	0.0274467527	0	100	0	0	3
120	143	0	1.03948277	0.479597287	0.481764965	0.479597287	0.48697055	0.00737326307	0.0274470886	0	100	0	0	3
121	145	0	1.04814513	0.479671683	0.481641242	0.479597287	0.48697055	0.00737326307	0.0274428201	0	100	0	0	3
122	146	0	1.05680749	0.479724026	0.481516302	0.479597287	0.486931593	0.00733430625	0.0274428201	0	100	0	0	3
123	147	0	1.06546984	0.479269066	0.48138419	0.479269066	0.486864557	0.00759549093	0.0274428201	0	100	0	0	3
124	148	0	1.0741322	0.479183079	0.48125175	0.479183079	0.486380545	0.00719746571	0.0274428201	0	100	0	0	3
125	149	0	1.08279455	0.479489684	0.481132942	0.479183079	0.485948854	0.00676577457	0.0274428201	0	100	0	0	3
126	150	0	1.09145691	0.479023818	0.481014676	0.479023818	0.485948854	0.00692503607	0.0274428201	0	100	0	0	3
