Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
61	74	0	0.528403743	293.318141	293.260956	293.201767	293.318141	0.0599494341	0	0	0	0	0	3
62	76	0	0.537066099	293.318282	293.262965	293.202221	293.318282	0.0617154023	0	0	0	0	0	3
63	77	0	0.545728456	293.318404	293.264968	293.203049	293.318404	0.0634186548	0	0	0	0	0	3
64	78	0	0.554390812	293.31851	293.266959	293.204045	293.31851	0.0650528682	0	0	0	0	0	3
65	79	0	0.563053169	293.318597	293.268934	293.205043	293.318597	0.0666357616	0	0	0	0	0	3
66	80	0	0.571715525	293.318674	293.270893	293.205955	293.318674	0.068188606	0	0	0	0	0	3
67	81	0	0.580377881	293.318733	293.272837	293.206716	293.318733	0.0697318805	0	0	0	0	0	3
68	83	0	0.589040238	293.318783	293.27477	293.207354	293.318783	0.0712690755	0	0	0	0	0	3
69	84	0	0.597702594	293.31883	293.27669	293.207354	293.31883	0.0728376802	0	0	0	0	0	3
70	85	0	0.606364951	293.318874	293.278606	293.207354	293.318874	0.0744635618	0	0	0	0	0	3
71	86	0	0.615027307	293.318912	293.280525	293.207354	293.318912	0.0761478782	0	0	0	0	0	3
72	87	0	0.623689664	293.318954	293.282448	293.207354	293.318954	0.0778723633	0	0	0	0	0	3
73	88	0	0.63235202	293.318994	293.284373	293.207989	293.318994	0.0795838716	0	0	0	0	0	3
74	89	0	0.641014377	293.319029	293.286287	293.209279	293.319029	0.0812342278	0	0	0	0	0	3
75	91	0	0.649676733	293.319075	293.28818	293.210869	293.319075	0.0828041435	0	0	0	0	0	3
76	92	0	0.658339089	293.319119	293.290047	293.212389	293.319119	0.0843014188	0	0	0	0	0	3
77	93	0	0.667001446	293.319155	293.291887	293.213659	293.319155	0.085746524	0	0	0	0	0	3
78	94	0	0.675663802	293.319203	293.293707	293.215392	293.319203	0.08712571	0	0	0	0	0	3
79	95	0	0.684326159	293.319251	293.295498	293.21775	293.319251	0.0884087124	0	0	0	0	0	3
80	96	0	0.692988515	293.319289	293.297248	293.220768	293.319289	0.0895646424	0	0	0	0	0	3
81	97	0	0.701650872	293.319331	293.298948	293.223947	293.319331	0.0905863666	0	0	0	0	0	3
82	98	0	0.710313228	293.319366	293.300593	293.226771	293.319366	0.0914951492	0	0	0	0	0	3
83	99	0	0.718975584	293.319398	293.30219	293.229665	293.319398	0.0897332513	0	0	0	0	0	3
84	101	0	0.727637941	293.319432	293.303738	293.231698	293.319432	0.0877335399	0	0	0	0	0	3
85	102	0	0.736300297	293.31946	293.305251	293.234081	293.31946	0.0853781778	0	0	0	0	0	3
86	103	0	0.744962654	293.319482	293.306723	293.237324	293.319482	0.082157872	0	0	0	0	0	3
87	104	0	0.75362501	293.319509	293.30814	293.241331	293.319509	0.078178343	0	0	0	0	0	3
88	105	0	0.762287367	293.319528	293.309488	293.247932	293.319528	0.0715961952	0	0	0	0	0	3
89	106	0	0.770949723	293.319548	293.310723	293.25436	293.319548	0.0651884708	0	0	0	0	0	3
90	107	0	0.77961208	293.319564	293.311847	293.260415	293.319564	0.059148864	0	0	0	0	0	3
91	108	0	0.788274436	293.319581	293.312868	293.266132	293.319581	0.0534487487	0	0	0	0	0	3
92	110	0	0.796936792	293.319597	293.313789	293.271557	293.319597	0.0480398336	0	0	0	0	0	3
93	111	0	0.805599149	293.31961	293.314618	293.278842	293.31961	0.0407676503	0	0	0	0	0	3
94	112	0	0.814261505	293.319619	293.315321	293.285239	293.319619	0.0343806145	0	0	0	0	0	3
95	113	0	0.822923862	293.319633	293.315914	293.290706	293.319633	0.0289265126	0	0	0	0	0	3
96	114	0	0.831586218	293.31964	293.316413	293.295279	293.31964	0.0243614666	0	0	0	0	0	3
97	115	0	0.840248575	293.319648	293.316833	293.299022	293.319648	0.02062653	0	0	0	0	0	3
98	116	0	0.848910931	293.319653	293.317189	293.302964	293.319653	0.0166889706	0	0	0	0	0	3
99	117	0	0.857573287	293.319659	293.317477	293.305816	293.319659	0.0138437964	0	0	0	0	0	3
100	119	0	0.866235644	293.319664	293.317715	293.307878	293.319664	0.0117860288	0	0	0	0	0	3
101	122	0	0.874898	293.319671	293.317919	293.309413	293.319671	0.0102578287	0	0	0	0	0	3
102	123	0	0.883560357	293.319675	293.318096	293.310595	293.319675	0.00907981277	0	0	0	0	0	3
103	124	0	0.892222713	293.319689	293.318252	293.311553	293.319689	0.00813569889	0	0	0	0	0	3
104	125	0	0.90088507	293.319696	293.318393	293.312373	293.319696	0.00732230881	0	0	0	0	0	3
105	126	0	0.909547426	293.319704	293.318519	293.313099	293.319704	0.0066043518	0	0	0	0	0	3
106	127	0	0.918209783	293.319715	293.318633	293.313761	293.319715	0.00595412602	0	0	0	0	0	3
107	129	0	0.926872139	293.319727	293.318736	293.314362	293.319727	0.00536493937	0	0	0	0	0	3
108	130	0	0.935534495	293.319733	293.318829	293.314907	293.319733	0.00482584399	0	0	0	0	0	3
109	131	0	0.944196852	293.319746	293.318912	293.315412	293.319746	0.00433348905	0	0	0	0	0	3
110	132	0	0.952859208	293.319753	293.318987	293.315868	293.319753	0.00388462955	0	0	0	0	0	3
111	133	0	0.961521565	293.319764	293.319054	293.316282	293.319764	0.00348257821	0	0	0	0	0	3
112	134	0	0.970183921	293.319774	293.319114	293.316655	293.319774	0.00311939296	0	0	0	0	0	3
113	136	0	0.978846278	293.319788	293.319168	293.316995	293.319788	0.00279338054	0	0	0	0	0	3
114	137	0	0.987508634	293.319801	293.319217	293.31729	293.319801	0.00251082065	0	0	0	0	0	3
115	138	0	0.996170991	293.319813	293.31926	293.317552	293.319813	0.00226084624	0	0	0	0	0	3
116	139	0	1.00483335	293.319822	293.319299	293.31778	293.319822	0.00204162731	0.00355356127	0	0	0	0	3
117	140	0	1.0134957	293.319831	293.319335	293.317976	293.319831	0.00185502597	0.00355383878	0	0	0	0	3
118	141	0	1.02215806	293.319832	293.319367	293.318141	293.319832	0.00169055841	0.00355385461	0	0	0	0	3
119	142	0	1.03082042	293.319839	293.319396	293.318282	293.319839	0.00155623928	0.00355356127	0	0	0	0	3
120	143	0	1.03948277	293.319842	293.319423	293.318404	293.319842	0.0014376599	0.00355356127	0	0	0	0	3
121	145	0	1.04814513	293.319845	293.319448	293.31851	293.319845	0.00133538146	0.00355356127	0	0	0	0	3
122	146	0	1.05680749	293.319851	293.319471	293.318597	293.319851	0.00125422555	0.00355356127	0	0	0	0	3
123	147	0	1.06546984	293.319856	293.319492	293.318674	293.319856	0.00118261332	0.00355356127	0	0	0	0	3
124	148	0	1.0741322	293.319855	293.319513	293.318733	293.319856	0.00112323273	0.00355356127	0	0	0	0	3
125	149	0	1.08279455	293.319862	293.319532	293.318783	293.319862	0.00107929544	0.00355356127	0	0	0	0	3
126	150	0	1.09145691	293.319867	293.319551	293.31883	293.319867	0.0010369304	0.00355356127	0	0	0	0	3
127	151	0	1.10011927	293.319871	293.319569	293.318874	293.319871	0.000996510799	0.00355356127	0	0	0	0	3
128	152	0	1.10878162	293.319877	293.319586	293.318912	293.319877	0.000965236031	0.00355356127	0	0	0	0	3
129	153	0	1.11744398	293.319883	293.319603	293.318954	293.319883	0.000929436243	0.00355356127	0	0	0	0	3
130	155	0	1.12610634	293.319885	293.319619	293.318994	293.319885	0.000890327034	0.00355356127	0	0	0	0	3
131	156	0	1.13476869	293.319891	293.319635	293.319029	293.319891	0.000862868535	0.00355356127	0	0	0	0	3
132	157	0	1.14343105	293.319897	293.319649	293.319075	293.319897	0.000821893625	0.00355356127	0	0	0	0	3
133	158	0	1.15209341	293.319899	293.319664	293.319119	293.319899	0.000779644293	0.00355356127	0	0	0	0	3
134	159	0	1.16075576	293.319906	293.319677	293.319155	293.319906	0.000750971035	0.00355356127	0	0	0	0	3
135	160	0	1.16941812	293.319911	293.31969	293.319203	293.319911	0.000708344761	0.00355356127	0	0	0	0	3
136	161	0	1.17808048	293.319911	293.319703	293.319251	293.319911	0.000659963641	0.00355356127	0	0	0	0	3
137	162	0	1.18674283	293.319918	293.319714	293.319289	293.319918	0.000629147573	0.00355356127	0	0	0	0	3
138	163	0	1.19540519	293.319924	293.319725	293.319331	293.319924	0.00059221567	0.00355356127	0	0	0	0	3
139	164	0	1.20406755	293.319926	293.319735	293.319366	293.319926	0.000560413412	0.00355356127	0	0	0	0	3
140	166	0	1.2127299	293.319935	293.319745	293.319398	293.319935	0.000536983444	0.00355356127	0	0	0	0	3
141	167	0	1.22139226	293.319942	293.319754	293.319432	293.319942	0.000510246611	0.00355356127	0	0	0	0	3
142	168	0	1.23005461	293.319945	293.319763	293.31946	293.319945	0.000485443136	0.00355356127	0	0	0	0	3
143	169	0	1.23871697	293.319953	293.319772	293.319482	293.319953	0.00047136163	0.00355356127	0	0	0	0	3
144	170	0	1.24737933	293.319964	293.31978	293.319509	293.319964	0.000454628416	0.00355356127	0	0	0	0	3
145	171	0	1.25604168	293.319968	293.319788	293.319528	293.319968	0.00044000697	0.00355356127	0	0	0	0	3
146	172	0	1.26470404	293.319978	293.319796	293.319548	293.319978	0.000429672617	0.00355356127	0	0	0	0	3
147	173	0	1.2733664	293.319984	293.319803	293.319564	293.319984	0.000420110869	0.00355356127	0	0	0	0	3
148	174	0	1.28202875	293.319987	293.319811	293.319581	293.319987	0.000405587056	0.00355356127	0	0	0	0	3
149	175	0	1.29069111	293.319992	293.319818	293.319597	293.319992	0.000394554557	0.00355356127	0	0	0	0	3
150	177	0	1.29935347	293.319998	293.319825	293.31961	293.319998	0.000387962645	0.00355356127	0	0	0	0	3
151	178	0	1.30801582	293.319999	293.319831	293.319619	293.319999	0.00037978004	0.00355356127	0	0	0	0	3
152	179	0	1.31667818	293.320002	293.319838	293.319633	293.320002	0.000369636807	0.00355356127	0	0	0	0	3
153	180	0	1.32534054	293.320004	293.319844	293.31964	293.320004	0.000364104019	0.00355356127	0	0	0	0	3
154	181	0	1.33400289	293.320004	293.319851	293.319648	293.320004	0.000356236131	0.00355356127	0	0	0	0	3
155	182	0	1.34266525	293.320007	293.319857	293.319653	293.320007	0.000354875756	0.00355356127	0	0	0	0	3
156	183	0	1.3513276	293.320013	293.319863	293.319659	293.320013	0.000353864857	0.00355356127	0	0	0	0	3
157	184	0	1.35998996	293.320015	293.319869	293.319664	293.320015	0.000350144404	0.00355356127	0	0	0	0	3
158	185	0	1.36865232	293.320022	293.319875	293.319671	293.320022	0.000351022013	0.00355356127	0	0	0	0	3
