Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
83	62	0	0.822411931	-153.442231	-159.444499	-197.417795	-153.442231	43.9755649	0.5	0	0	1	0	3
84	62	0	0.832320508	-153.546484	-158.584277	-192.689029	-153.442231	39.2467982	0.5	0	0	1	0	3
85	63	0	0.842229086	-153.485033	-157.815572	-188.572809	-153.442231	35.1305786	0.5	0	0	1	0	3
86	64	0	0.852137663	-153.430723	-157.126511	-184.758986	-153.430723	31.3282628	0.5	0	0	1	0	3
87	64	0	0.862046241	-153.425916	-156.512137	-180.753153	-153.425916	27.3272371	0.5	0	0	1	0	3
88	65	0	0.871954818	-153.475312	-155.977277	-176.915598	-153.425916	23.4896817	0.5	0	0	1	0	3
89	66	0	0.881863396	-153.446884	-155.517107	-173.178861	-153.425916	19.7529454	0.5	0	0	1	0	3
90	67	0	0.891771973	-153.444744	-155.130163	-169.8539	-153.425916	16.4279846	0.5	0	0	1	0	3
91	67	0	0.901680551	-153.513303	-154.809759	-166.716355	-153.425916	13.2904393	0.5	0	0	1	0	3
92	68	0	0.911589128	-153.318696	-154.54706	-163.380046	-153.318696	10.0613503	0.5	0	0	1	0	3
93	69	0	0.921497706	-153.356172	-154.350514	-160.804739	-153.318696	7.48604318	0.5	0	0	1	0	3
94	69	0	0.931406283	-153.437242	-154.206053	-157.953526	-153.318696	4.63482982	0.5	0	0	1	0	3
95	70	0	0.941314861	-153.24035	-154.113638	-156.827184	-153.24035	3.58683383	0.5	0	0	1	0	3
96	71	0	0.951223438	-153.252695	-154.04355	-155.929885	-153.24035	2.68953488	0.5	0	0	1	0	3
97	71	0	0.961132016	-153.292942	-153.991845	-155.191814	-153.24035	1.95146362	0.5	0	0	1	0	3
98	72	0	0.971040593	-153.142739	-153.951667	-155.040833	-153.142739	1.89809357	0.5	0	0	1	0	3
99	73	0	0.980949171	-153.154325	-153.918181	-155.040833	-153.142739	1.89809357	0.5	0	0	1	0	3
100	74	0	0.990857748	-153.178585	-153.883535	-155.040833	-153.142739	1.89809357	0.5	0	0	1	0	3
101	76	0	1.00076633	-153.20286	-153.847496	-154.776983	-153.142739	1.6342435	0.5	0	30.5	1	0	3
102	77	0	1.0106749	-153.105745	-153.823021	-154.776983	-153.105745	1.67123751	0.5	0	29.9	1	0	3
103	77	0	1.02058348	-153.153957	-153.799708	-154.776983	-153.105745	1.67123751	0.5	0	29.9	1	0	3
104	78	0	1.03049206	-153.137458	-153.777893	-154.776983	-153.105745	1.67123751	0.5	0	29.9	1	0	3
105	79	0	1.04040064	-152.99984	-153.752183	-154.776983	-152.99984	1.77714246	0.5	0	28.1	1	0	3
106	79	0	1.05030921	-153.113792	-153.729691	-154.776983	-152.99984	1.77714246	0.5	0	28.1	1	0	3
107	80	0	1.06021779	-153.049355	-153.713183	-154.776983	-152.99984	1.77714246	0.5	0	28.1	1	0	3
108	81	0	1.07012637	-152.934343	-153.69636	-154.776983	-152.934343	1.84263969	0.5	0	27.1	1	0	3
109	82	0	1.08003495	-153.146315	-153.683168	-154.776983	-152.934343	1.84263969	0.5	0	27.1	1	0	3
110	82	0	1.08994352	-153.049958	-153.668509	-154.776983	-152.934343	1.84263969	0.5	0	27.1	1	0	3
111	83	0	1.0998521	-153.012171	-153.650327	-154.776983	-152.934343	1.84263969	0.5	0	27.1	1	0	3
112	84	0	1.10976068	-153.091099	-153.632696	-154.776983	-152.934343	1.84263969	0.5	0	27.1	1	0	3
113	84	0	1.11966926	-153.02798	-153.610556	-154.776983	-152.934343	1.84263969	0.5	0	27.1	1	0	3
114	85	0	1.12957783	-152.929603	-153.58393	-154.776983	-152.929603	1.84737962	0.5	0	27	1	0	3
115	86	0	1.13948641	-153.014377	-153.55542	-154.776983	-152.929603	1.84737962	0.5	0	27	1	0	3
116	87	0	1.14939499	-152.934993	-153.522946	-154.776983	-152.929603	1.84737962	0.5	0	27	1	0	3
117	87	0	1.15930357	-152.852674	-153.488574	-154.776983	-152.852674	1.92430848	0.5	0	25.9	1	0	3
118	88	0	1.16921214	-152.921814	-153.454673	-154.776983	-152.852674	1.92430848	0.5	0	25.9	1	0	3
119	89	0	1.17912072	-152.801971	-153.415947	-154.619289	-152.801971	1.81731882	0.5	0	27.5	1	0	3
120	89	0	1.1890293	-152.9356	-153.383379	-154.619289	-152.801971	1.81731882	0.5	0	27.5	1	0	3
121	90	0	1.19893788	-152.805927	-153.34869	-154.619289	-152.801971	1.81731882	0.5	0	27.5	1	0	3
122	91	0	1.20884645	-152.83912	-153.313784	-154.308942	-152.801971	1.50697134	0.5	0	33.1	1	0	3
123	92	0	1.21875503	-153.013867	-153.288391	-154.178194	-152.801971	1.37622314	0.5	0	36.3	1	0	3
124	92	0	1.22866361	-152.816771	-153.261696	-154.08576	-152.801971	1.28378892	0.5	0	38.9	1	0	3
125	93	0	1.23857219	-152.947186	-153.239371	-153.960016	-152.801971	1.15804527	0.5	0	43.1	1	0	3
126	94	0	1.24848076	-152.907314	-153.218886	-153.960016	-152.801971	1.15804527	0.5	0	43.1	1	0	3
127	94	0	1.25838934	-152.843466	-153.196993	-153.805517	-152.801971	1.00354671	0.5	0	49.8	1	0	3
128	95	0	1.26829792	-152.965018	-153.180927	-153.805517	-152.801971	1.00354671	0.5	0	49.8	1	0	3
129	96	0	1.27820649	-152.801612	-153.163307	-153.805517	-152.801612	1.00390491	0.5	0	49.8	1	0	3
130	96	0	1.28811507	-152.907432	-153.145697	-153.546484	-152.801612	0.744871769	0.5	0	67.1	1	0	3
131	97	0	1.29802365	-152.908054	-153.134182	-153.546484	-152.801612	0.744871769	0.5	0	67.1	1	0	3
132	98	0	1.30793223	-152.756183	-153.118736	-153.546484	-152.756183	0.790300953	0.5	0	63.2	1	0	3
133	99	0	1.3178408	-152.891069	-153.105947	-153.546484	-152.756183	0.790300953	0.5	0	63.2	1	0	3
134	99	0	1.32774938	-152.839276	-153.094124	-153.546484	-152.756183	0.790300953	0.5	0	63.2	1	0	3
135	100	0	1.33765796	-152.709299	-153.077709	-153.513303	-152.709299	0.804003209	0.5	0	62.1	1	0	3
136	101	0	1.34756654	-152.797695	-153.064232	-153.513303	-152.709299	0.804003209	0.5	0	62.1	1	0	3
137	101	0	1.35747511	-152.773443	-153.051344	-153.513303	-152.709299	0.804003209	0.5	0	62.1	1	0	3
138	102	0	1.36738369	-152.747351	-153.038039	-153.513303	-152.709299	0.804003209	0.5	0	62.1	1	0	3
139	103	0	1.37729227	-152.874629	-153.026261	-153.513303	-152.709299	0.804003209	0.5	0	62.1	1	0	3
140	103	0	1.38720085	-152.792271	-153.013425	-153.513303	-152.709299	0.804003209	0.5	0	62.1	1	0	3
141	104	0	1.39710942	-152.818274	-153.001141	-153.513303	-152.709299	0.804003209	0.5	0	62.1	1	0	3
142	105	0	1.407018	-152.84342	-152.988007	-153.437242	-152.709299	0.727942578	0.5	0	68.6	1	0	3
143	106	0	1.41692658	-152.71586	-152.976186	-153.437242	-152.709299	0.727942578	0.5	0	68.6	1	0	3
144	106	0	1.42683516	-152.817605	-152.965626	-153.437242	-152.709299	0.727942578	0.5	0	68.6	1	0	3
145	107	0	1.43674373	-152.828836	-152.953697	-153.292942	-152.709299	0.583642996	0.5	0	85.6	1	0	3
146	108	0	1.44665231	-152.722363	-152.94354	-153.292942	-152.709299	0.583642996	0.5	0	85.6	1	0	3
147	108	0	1.45656089	-152.830857	-152.935269	-153.292942	-152.709299	0.583642996	0.5	0	85.6	1	0	3
148	109	0	1.46646947	-152.735132	-152.924331	-153.20286	-152.709299	0.493560974	0.5	0	100	1	0	3
