Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
120	271	0	0.887877562	101328.993	101313.747	101283.827	101328.993	45.1660983	0	0	0	0	0	3
121	273	0	0.895276541	101329.225	101314.366	101283.827	101329.225	45.3979432	0	0	0	0	0	3
122	275	0	0.902675521	101329.394	101314.995	101283.827	101329.394	45.5662668	0	0	0	0	0	3
123	277	0	0.910074501	101329.59	101315.633	101283.827	101329.59	45.762232	0	0	0	0	0	3
124	280	0	0.91747348	101329.675	101316.295	101283.827	101329.675	45.8475697	0	0	0	0	0	3
125	282	0	0.92487246	101329.824	101316.97	101283.827	101329.824	45.9967528	0	0	0	0	0	3
126	284	0	0.93227144	101329.931	101317.648	101284.24	101329.931	45.6912816	0	0	0	0	0	3
127	286	0	0.93967042	101330.054	101318.321	101285.179	101330.054	44.8752384	0	0	0	0	0	3
128	288	0	0.947069399	101330.126	101318.982	101286.54	101330.126	43.585704	0	0	0	0	0	3
129	290	0	0.954468379	101330.236	101319.625	101288.354	101330.236	41.8822988	0	0	0	0	0	3
130	292	0	0.961867359	101330.299	101320.242	101290.533	101330.299	39.7664931	0	0	0	0	0	3
131	295	0	0.969266338	101330.392	101320.828	101292.971	101330.392	37.4211892	0	0	0	0	0	3
132	296	0	0.976665318	101330.457	101321.379	101295.334	101330.457	35.1229075	0	0	0	0	0	3
133	298	0	0.984064298	101330.495	101321.896	101297.752	101330.495	32.7429197	0	0	0	0	0	3
134	301	0	0.991463277	101330.535	101322.378	101299.992	101330.535	30.5429387	0	0	0	0	0	3
135	303	0	0.998862257	101330.556	101322.828	101302.175	101330.556	28.3809212	0	0	0	0	0	3
136	304	0	1.00626124	101330.594	101323.246	101304.199	101330.594	26.3948523	25.8173649	0	0	0	0	3
137	307	0	1.01366022	101330.572	101323.634	101306.09	101330.594	24.5033749	25.8173649	0	0	0	0	3
138	309	0	1.0210592	101330.61	101323.994	101307.823	101330.61	22.7872155	25.8173649	0	0	0	0	3
139	311	0	1.02845818	101330.711	101324.331	101309.36	101330.711	21.350891	25.8173649	0	0	0	0	3
140	314	0	1.03585716	101330.677	101324.644	101310.766	101330.711	19.9452276	25.8173649	0	0	0	0	3
141	316	0	1.04325614	101330.72	101324.938	101311.971	101330.72	18.7492769	25.8173649	0	0	0	0	3
142	318	0	1.05065511	101330.751	101325.214	101313.173	101330.751	17.5776357	25.8173649	0	0	0	0	3
143	321	0	1.05805409	101330.77	101325.473	101314.049	101330.77	16.7205116	25.8173649	0	0	0	0	3
144	323	0	1.06545307	101330.757	101325.718	101314.898	101330.77	15.8712974	25.8173649	0	0	0	0	3
145	325	0	1.07285205	101330.789	101325.952	101315.684	101330.789	15.1055106	25.8173649	0	0	0	0	3
146	327	0	1.08025103	101330.732	101326.173	101316.405	101330.789	14.3838496	25.8173649	0	0	0	0	3
147	329	0	1.08765001	101330.707	101326.384	101317.052	101330.789	13.7373414	25.8173649	0	0	0	0	3
148	331	0	1.09504899	101330.636	101326.583	101317.66	101330.789	13.1292057	25.8173649	0	0	0	0	3
149	334	0	1.10244797	101330.649	101326.774	101318.104	101330.789	12.6855201	25.8173649	0	0	0	0	3
150	336	0	1.10984695	101330.57	101326.958	101318.607	101330.789	12.1825193	25.8173649	0	0	0	0	3
151	338	0	1.11724593	101330.526	101327.133	101318.903	101330.789	11.8863207	25.8173649	0	0	0	0	3
152	341	0	1.12464491	101330.503	101327.304	101319.282	101330.789	11.5074913	25.8173649	0	0	0	0	3
153	343	0	1.13204389	101330.511	101327.469	101319.691	101330.789	11.0982396	25.8173649	0	0	0	0	3
