Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
116	264	0	0.858281643	0.40549638	0.430264384	0.40549638	0.49137387	0.0858774903	0	0	0	0	0	3
117	266	0	0.865680623	0.405247121	0.428997815	0.405247121	0.485590616	0.0803434953	0	0	0	0	0	3
118	267	0	0.873079602	0.404641164	0.427807381	0.404641164	0.480730747	0.0760895834	0	0	0	0	0	3
119	269	0	0.880478582	0.404191667	0.426681807	0.404191667	0.476903359	0.0727116913	0	0	0	0	0	3
120	271	0	0.887877562	0.403792888	0.425606653	0.403792888	0.474460953	0.0706680649	0	0	0	0	0	3
121	273	0	0.895276541	0.403533497	0.424563602	0.403533497	0.472013939	0.0684804414	0	0	0	0	0	3
122	275	0	0.902675521	0.403376115	0.423554222	0.403376115	0.469939736	0.0665636208	0	0	0	0	0	3
123	277	0	0.910074501	0.403342283	0.422574848	0.403342283	0.46772827	0.0643859872	0	0	0	0	0	3
124	280	0	0.91747348	0.403278565	0.421627058	0.403278565	0.465715929	0.0624373643	0	0	0	0	0	3
125	282	0	0.92487246	0.403343966	0.420709823	0.403278565	0.463144203	0.0598656377	0	0	0	0	0	3
126	284	0	0.93227144	0.403286733	0.419829566	0.403278565	0.460326107	0.0570475416	0	0	0	0	0	3
127	286	0	0.93967042	0.403545255	0.418994554	0.403278565	0.457046082	0.0537675167	0	0	0	0	0	3
128	288	0	0.947069399	0.403205005	0.418202773	0.403205005	0.453684431	0.0504794268	0	0	0	0	0	3
129	290	0	0.954468379	0.4032614	0.417461258	0.403205005	0.450093653	0.0468886483	0	0	0	0	0	3
130	292	0	0.961867359	0.403078011	0.416769852	0.403078011	0.446694143	0.043616132	0	0	0	0	0	3
131	295	0	0.969266338	0.403133401	0.416129253	0.403078011	0.443406714	0.0403287033	0	0	0	0	0	3
132	296	0	0.976665318	0.402941933	0.415534182	0.402941933	0.440511901	0.037569968	0	0	0	0	0	3
133	298	0	0.984064298	0.402882017	0.414980802	0.402882017	0.437963557	0.0350815401	0	0	0	0	0	3
134	301	0	0.991463277	0.402651302	0.414461504	0.402651302	0.43557826	0.0329269584	0	0	0	0	0	3
135	303	0	0.998862257	0.40279125	0.413979342	0.402651302	0.433877084	0.0312257815	0	0	0	0	0	3
136	304	0	1.00626124	0.40259965	0.41351938	0.40259965	0.432173758	0.0295741081	0.196825498	0	100	0	0	3
137	307	0	1.01366022	0.402813049	0.413087604	0.40259965	0.431234406	0.0286347557	0.196825498	0	100	0	0	3
138	309	0	1.0210592	0.402860223	0.412670337	0.40259965	0.430556381	0.0279567313	0.196825498	0	100	0	0	3
139	311	0	1.02845818	0.402770886	0.412261727	0.40259965	0.430116055	0.0275164047	0.196825498	0	100	0	0	3
140	314	0	1.03585716	0.402919807	0.411861782	0.40259965	0.429233535	0.0266338846	0.196825498	0	100	0	0	3
141	316	0	1.04325614	0.402959879	0.411475405	0.40259965	0.428530439	0.0259307893	0.196825498	0	100	0	0	3
142	318	0	1.05065511	0.402768746	0.411096556	0.40259965	0.427848766	0.0252491157	0.196825498	0	100	0	0	3
143	321	0	1.05805409	0.402893088	0.410729561	0.40259965	0.427260871	0.0246612214	0.196825498	0	100	0	0	3
144	323	0	1.06545307	0.402965529	0.410372277	0.40259965	0.426278224	0.023678574	0.196825498	0	100	0	0	3
145	325	0	1.07285205	0.403142554	0.410032046	0.40259965	0.42555128	0.0229516305	0.196825498	0	100	0	0	3
146	327	0	1.08025103	0.403335287	0.40970534	0.40259965	0.425008933	0.0224092833	0.196825498	0	100	0	0	3
147	329	0	1.08765001	0.403619533	0.40939079	0.40259965	0.424547987	0.0219483372	0.196825498	0	100	0	0	3
148	331	0	1.09504899	0.40389023	0.409087	0.40259965	0.424201012	0.0216013617	0.196825498	0	100	0	0	3
149	334	0	1.10244797	0.404113175	0.40879159	0.40259965	0.423720554	0.0211209037	0.196825498	0	100	0	0	3
150	336	0	1.10984695	0.404163438	0.408503986	0.40259965	0.423445188	0.020845538	0.196825498	0	100	0	0	3
151	338	0	1.11724593	0.404310166	0.408222588	0.40259965	0.423026335	0.0204266851	0.196825498	0	100	0	0	3
152	341	0	1.12464491	0.404183229	0.407945484	0.40259965	0.422385101	0.0197854506	0.196825498	0	100	0	0	3
153	343	0	1.13204389	0.404101874	0.407676613	0.40259965	0.421760984	0.0191613339	0.196825498	0	100	0	0	3
154	345	0	1.13944287	0.403970859	0.407414993	0.40259965	0.421018548	0.0184188983	0.196825498	0	100	0	0	3
155	347	0	1.14684185	0.403820613	0.407162083	0.40259965	0.420301361	0.017701711	0.196825498	0	100	0	0	3
156	349	0	1.15424083	0.403636503	0.406917011	0.40259965	0.419714224	0.0171145738	0.196825498	0	100	0	0	3
157	351	0	1.16163981	0.403654407	0.406680837	0.40259965	0.419025678	0.0164260284	0.196825498	0	100	0	0	3
158	353	0	1.16903879	0.403627358	0.406454391	0.40259965	0.418254077	0.0156544266	0.196825498	0	100	0	0	3
159	355	0	1.17643777	0.404034225	0.406245276	0.40259965	0.41775939	0.0151597399	0.196825498	0	100	0	0	3
160	357	0	1.18383675	0.404260458	0.406046762	0.40259965	0.416986313	0.014386663	0.196825498	0	100	0	0	3
161	359	0	1.19123573	0.404624305	0.405864968	0.40259965	0.416391472	0.0137918223	0.196825498	0	100	0	0	3
162	361	0	1.19863471	0.40456652	0.405691072	0.40259965	0.415931062	0.0133314116	0.196825498	0	100	0	0	3
163	363	0	1.20603369	0.404483536	0.405522726	0.40259965	0.415410506	0.0128108557	0.196825498	0	100	0	0	3
164	364	0	1.21343267	0.404275935	0.405358982	0.40259965	0.41482363	0.0122239795	0.196825498	0	100	0	0	3
165	366	0	1.22083165	0.404097992	0.405201252	0.40259965	0.414311344	0.0117116943	0.196825498	0	100	0	0	3
166	368	0	1.22823063	0.403657837	0.405044583	0.40259965	0.413832904	0.0112332539	0.196825498	0	100	0	0	3
167	370	0	1.23562961	0.403548813	0.404893346	0.40259965	0.413102874	0.0105032235	0.196825498	0	100	0	0	3
168	372	0	1.24302859	0.403314329	0.404749397	0.40259965	0.412527033	0.00992738315	0.196825498	0	100	0	0	3
169	374	0	1.25042757	0.403212203	0.404612414	0.40259965	0.41204756	0.00944790976	0.196825498	0	100	0	0	3
170	376	0	1.25782655	0.40302488	0.404479728	0.40259965	0.411111559	0.00851190912	0.196825498	0	100	0	0	3
171	378	0	1.26522553	0.403014772	0.404360657	0.40259965	0.410712523	0.00811287299	0.196825498	0	100	0	0	3
172	380	0	1.27262451	0.40287861	0.404245453	0.40259965	0.409939597	0.00733994676	0.196825498	0	100	0	0	3
173	382	0	1.28002348	0.403028184	0.404143814	0.40259965	0.409268306	0.00666865608	0.196825498	0	100	0	0	3
174	384	0	1.28742246	0.402981171	0.404051357	0.40259965	0.408785298	0.00618564851	0.196825498	0	100	0	0	3
175	386	0	1.29482144	0.403145792	0.403968423	0.40259965	0.408190067	0.00559041732	0.196825498	0	100	0	0	3
176	388	0	1.30222042	0.403063128	0.403893026	0.40259965	0.407931365	0.00533171486	0.196825498	0	100	0	0	3
177	391	0	1.3096194	0.403171101	0.403823023	0.40259965	0.407540505	0.00494085549	0.196825498	0	100	0	0	3
178	393	0	1.31701838	0.403107418	0.40375783	0.40259965	0.407318598	0.00471894832	0.196825498	0	100	0	0	3
179	395	0	1.32441736	0.403323699	0.403699082	0.40259965	0.407166	0.00456634964	0.196825498	0	100	0	0	3
180	397	0	1.33181634	0.403211031	0.40364092	0.40259965	0.406827359	0.00422770913	0.196825498	0	100	0	0	3
181	399	0	1.33921532	0.403240268	0.403588169	0.40259965	0.406423096	0.00382344571	0.196825498	0	100	0	0	3
182	401	0	1.3466143	0.40310895	0.403539431	0.40259965	0.406166146	0.00356649642	0.196825498	0	100	0	0	3
183	403	0	1.35401328	0.403119285	0.403494625	0.40259965	0.40549638	0.00289673013	0.196825498	0	100	0	0	3
184	405	0	1.36141226	0.402947417	0.40345714	0.40259965	0.405247121	0.00264747082	0.196825498	0	100	0	0	3
185	407	0	1.36881124	0.403080698	0.403425281	0.40259965	0.404641164	0.00204151391	0.196825498	0	100	0	0	3
186	409	0	1.37621022	0.402846034	0.403398882	0.40259965	0.404624305	0.00202465543	0.196825498	0	100	0	0	3
187	411	0	1.3836092	0.402938654	0.403380455	0.40259965	0.404624305	0.00202465543	0.196825498	0	100	0	0	3
188	413	0	1.39100818	0.402792986	0.403365751	0.40259965	0.404624305	0.00202465543	0.196825498	0	100	0	0	3
189	415	0	1.39840716	0.402818401	0.403355235	0.40259965	0.404624305	0.00202465543	0.196825498	0	100	0	0	3
190	417	0	1.40580614	0.40262115	0.403344132	0.40259965	0.404624305	0.00202465543	0.196825498	0	100	0	0	3
