Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
57	137	0	0.421741842	4.13665376	4.91150642	-2.42675245	13.1084148	4.13671428	0	0	0	0	0	3
58	139	0	0.429140822	4.09018446	4.89734569	-2.42675245	13.1084148	4.13671428	0	0	0	0	0	3
59	141	0	0.436539801	4.03470337	4.88272464	-2.42675245	13.1084148	4.13671428	0	0	0	0	0	3
60	143	0	0.443938781	3.98040098	4.86768591	-2.42675245	13.1084148	4.13671428	0	0	0	0	0	3
61	145	0	0.451337761	3.92739039	4.85227123	-2.42675245	13.1084148	4.13671428	0	0	0	0	0	3
62	148	0	0.45873674	3.87055926	4.83643717	-2.42675245	13.1084148	4.13671428	0	0	0	0	0	3
63	150	0	0.46613572	3.8192651	4.82029158	-2.42675245	13.1084148	4.13671428	0	0	0	0	0	3
64	152	0	0.4735347	3.76334106	4.80377673	-2.42675245	13.1084148	4.13671428	0	0	0	0	0	3
65	154	0	0.480933679	3.71715662	4.78705949	-2.42675245	13.1084148	4.13671428	0	0	0	0	0	3
66	156	0	0.488332659	3.66090612	4.76999656	-2.42675245	13.1084148	4.13671428	0	0	0	0	0	3
67	158	0	0.495731639	3.61474547	4.75275401	-2.42675245	13.1084148	4.13671428	0	0	0	0	0	3
68	160	0	0.503130618	3.55931562	4.73520345	-2.42675245	13.1084148	4.13671428	0	0	0	0	0	3
69	162	0	0.510529598	3.51750528	4.74936822	-2.42675245	13.1084148	4.13671428	0	0	0	0	0	3
70	165	0	0.517928578	3.46357079	4.74408998	-2.42675245	13.1084148	4.13671428	0	0	0	0	0	3
71	167	0	0.525327557	3.42298823	4.74349996	-2.42675245	13.1084148	4.13671428	0	0	0	0	0	3
72	169	0	0.532726537	3.37639132	4.76042142	-2.42675245	13.1084148	4.13671428	0	0	0	0	0	3
73	171	0	0.540125517	3.34478861	4.80314936	-2.42675245	13.1084148	4.13671428	0	0	0	0	0	3
74	173	0	0.547524496	3.30326761	4.8693103	-2.42675245	13.1084148	4.13671428	0	0	0	0	0	3
75	175	0	0.554923476	3.27528716	4.95316382	-1.31287253	13.1084148	4.13671428	0	0	0	0	0	3
76	177	0	0.562322456	3.23872519	5.02009908	2.00592965	13.1084148	4.01896683	0	0	0	0	0	3
77	179	0	0.569721435	3.21434344	5.03786987	2.32739107	13.1084148	3.60567128	0	0	0	0	0	3
78	181	0	0.577120415	3.18308589	5.00825488	2.32739107	13.1084148	3.33916688	0	0	0	0	0	3
79	183	0	0.584519395	3.15168748	4.98976802	2.32739107	13.1084148	3.18429787	0	0	0	0	0	3
80	186	0	0.591918375	3.11227353	4.98256354	2.32739107	13.1084148	3.1513154	0	0	0	0	0	3
81	188	0	0.599317354	3.07548488	4.99356492	2.68061516	13.1084148	3.09781442	0	0	0	0	0	3
82	190	0	0.606716334	3.03535939	4.99878175	2.78099114	13.1084148	3.04475518	0	0	0	0	0	3
83	192	0	0.614115314	2.98971226	5.00185117	2.98971226	13.1084148	2.95807637	0	0	0	0	0	3
84	194	0	0.621514293	2.94163025	4.99474246	2.94163025	13.1084148	2.84804186	0	0	0	0	0	3
85	197	0	0.628913273	2.89811321	4.97860549	2.89811321	13.1084148	2.73750866	0	0	0	0	0	3
86	199	0	0.636312253	2.84851038	4.95837075	2.84851038	13.1084148	2.63796341	0	0	0	0	0	3
87	201	0	0.643711232	2.80046987	4.93724872	2.80046987	13.1084148	2.55266362	0	0	0	0	0	3
88	203	0	0.651110212	2.75090159	4.91665979	2.75090159	13.1084148	2.41871937	0	0	0	0	0	3
89	205	0	0.658509192	2.7016372	4.877815	2.7016372	13.1084148	2.17447206	0	0	0	0	0	3
90	207	0	0.665908171	2.6519905	4.7986143	2.6519905	13.1084148	1.83500722	0	0	0	0	0	3
91	209	0	0.673307151	2.60912419	4.67939354	2.60912419	13.1084148	1.45477286	0	0	0	0	0	3
92	211	0	0.680706131	2.55917711	4.53506475	2.55917711	13.1084148	1.07556203	0	0	0	0	0	3
93	213	0	0.68810511	2.516225	4.37929726	2.516225	12.721291	0.740410635	0	0	0	0	0	3
94	216	0	0.69550409	2.47534188	4.22862153	2.47534188	11.0776901	0.854295344	0	0	0	0	0	3
95	218	0	0.70290307	2.43127339	4.10146835	2.43127339	9.11314862	0.981448531	0	0	0	0	0	3
96	220	0	0.710302049	2.39019035	4.00260131	2.39019035	7.2437152	1.08031556	0	0	0	0	0	3
97	222	0	0.717701029	2.34827672	3.93060957	2.34827672	6.51458928	1.15230731	0	0	0	0	0	3
98	224	0	0.725100009	2.30612663	3.88050857	2.30612663	6.51458928	1.20240831	0	0	0	0	0	3
99	226	0	0.732498988	2.26477121	3.84888679	2.26477121	6.51458928	1.23403009	0	0	0	0	0	3
100	228	0	0.739897968	2.2274242	3.81931532	2.2274242	6.51458928	1.26360156	0	0	0	0	0	3
101	234	0	0.747296948	2.19312616	3.78379387	2.19312616	6.51458928	1.299123	0	0	0	0	0	3
102	236	0	0.754695928	2.15571119	3.7393037	2.15571119	6.51458928	1.34361318	0	0	0	0	0	3
103	238	0	0.762094907	2.13027908	3.68544439	2.13027908	6.51458928	1.39747249	0	0	0	0	0	3
104	240	0	0.769493887	2.09625352	3.62442346	2.09625352	6.51458928	1.45849341	0	0	0	0	0	3
105	243	0	0.776892867	2.06918459	3.55935614	2.06918459	6.51458928	1.52356073	0	0	0	0	0	3
106	245	0	0.784291846	2.04241167	3.49358882	2.04241167	6.3614671	1.58932805	0	0	0	0	0	3
107	247	0	0.791690826	2.01418582	3.42965822	2.01418582	6.10284006	1.65325866	0	0	0	0	0	3
108	248	0	0.799089806	1.98583124	3.36911397	1.98583124	5.81775329	1.71380291	0	0	0	0	0	3
109	250	0	0.806488785	1.95424065	3.31229761	1.95424065	5.50872579	1.77061927	0	0	0	0	0	3
110	252	0	0.813887765	1.92299334	3.25956625	1.92299334	5.23222431	1.82335063	0	0	0	0	0	3
111	254	0	0.821286745	1.88816767	3.21038894	1.88816767	5.01770086	1.87104575	0	0	0	0	0	3
112	256	0	0.828685724	1.85154719	3.16382786	1.85154719	4.82360491	1.91187728	0	0	0	0	0	3
113	258	0	0.836084704	1.81393744	3.11956805	1.81393744	4.66341907	1.94717436	0	0	0	0	0	3
114	260	0	0.843483684	1.78078762	3.07717641	1.78078762	4.52909256	1.97812664	0	0	0	0	0	3
115	262	0	0.850882663	1.74081347	3.0361723	1.74081347	4.40878809	2.00566168	0	0	0	0	0	3
116	264	0	0.858281643	1.71019064	2.99648705	1.71019064	4.31270551	2.04138283	0	0	0	0	0	3
117	266	0	0.865680623	1.67438756	2.95768825	1.67438756	4.25712406	2.08018162	0	0	0	0	0	3
118	267	0	0.873079602	1.64426826	2.9192639	1.64426826	4.22235454	2.11860597	0	0	0	0	0	3
119	269	0	0.880478582	1.61443866	2.8809122	1.61443866	4.21524547	2.15695768	0	0	0	0	0	3
120	271	0	0.887877562	1.58957885	2.84233867	1.58957885	4.21524547	2.1955312	0	0	0	0	0	3
121	273	0	0.895276541	1.56335546	2.80340193	1.56335546	4.21524547	2.23446795	0	0	0	0	0	3
122	275	0	0.902675521	1.54222485	2.7640928	1.54222485	4.20354685	2.27377708	0	0	0	0	0	3
123	277	0	0.910074501	1.51806738	2.72460045	1.51806738	4.17657159	2.31326942	0	0	0	0	0	3
124	280	0	0.91747348	1.50209287	2.68526988	1.50209287	4.13665376	2.35259999	0	0	0	0	0	3
125	282	0	0.92487246	1.48105986	2.64621703	1.48105986	4.09018446	2.39165284	0	0	0	0	0	3
126	284	0	0.93227144	1.46560806	2.60762032	1.46560806	4.03470337	2.43024955	0	0	0	0	0	3
127	286	0	0.93967042	1.43988118	2.56946117	1.43988118	3.98040098	2.4684087	0	0	0	0	0	3
128	288	0	0.947069399	1.42844863	2.53193246	1.42844863	3.92739039	2.49894176	0	0	0	0	0	3
129	290	0	0.954468379	1.40546312	2.49484529	1.40546312	3.87055926	2.46509615	0	0	0	0	0	3
130	292	0	0.961867359	1.39154235	2.45838916	1.39154235	3.8192651	2.42772274	0	0	0	0	0	3
131	295	0	0.969266338	1.36761222	2.42233544	1.36761222	3.76334106	2.39572884	0	0	0	0	0	3
132	296	0	0.976665318	1.35396538	2.38690345	1.35396538	3.71715662	2.36319124	0	0	0	0	0	3
133	298	0	0.984064298	1.33261769	2.3518367	1.33261769	3.66090612	2.32828843	0	0	0	0	0	3
134	301	0	0.991463277	1.32055031	2.3174197	1.32055031	3.61474547	2.29419516	0	0	0	0	0	3
135	303	0	0.998862257	1.29975174	2.28337568	1.29975174	3.55931562	2.25956388	0	0	0	0	0	3
136	304	0	1.00626124	1.28501168	2.24993003	1.28501168	3.51750528	2.2324936	0.466055019	0	20.8	0	0	3
137	307	0	1.01366022	1.26491113	2.21680365	1.26491113	3.46357079	2.19865966	0.466055019	0	21.1	0	0	3
138	309	0	1.0210592	1.24959229	2.18424514	1.24959229	3.42298823	2.17339594	0.466055019	0	21.4	0	0	3
139	311	0	1.02845818	1.23724582	2.15210187	1.23724582	3.37639132	2.1391455	0.466055019	0	21.7	0	0	3
140	314	0	1.03585716	1.22488535	2.12046207	1.22488535	3.34478861	2.11990326	0.466055019	0	21.9	0	0	3
141	316	0	1.04325614	1.21205347	2.08909832	1.21205347	3.30326761	2.09121414	0.466055019	0	22.2	0	0	3
142	318	0	1.05065511	1.20978143	2.05831176	1.20978143	3.27528716	2.06550573	0.466055019	0	22.5	0	0	3
143	321	0	1.05805409	1.19928954	2.02778238	1.19928954	3.23872519	2.03943565	0.466055019	0	22.8	0	0	3
144	323	0	1.06545307	1.1931881	1.99770096	1.1931881	3.21434344	2.02115534	0.466055019	0	23	0	0	3
145	325	0	1.07285205	1.18549992	1.96786502	1.18549992	3.18308589	1.99758597	0.466055019	0	23.3	0	0	3
146	327	0	1.08025103	1.18095241	1.93842188	1.18095241	3.15168748	1.97073507	0.466055019	0	23.6	0	0	3
147	329	0	1.08765001	1.1725828	1.9093174	1.1725828	3.11227353	1.93969073	0.466055019	0	24	0	0	3
148	331	0	1.09504899	1.16962668	1.88074907	1.16962668	3.07548488	1.90585819	0.466055019	0	24.4	0	0	3
149	334	0	1.10244797	1.16232458	1.85261436	1.16232458	3.03535939	1.87303481	0.466055019	0	24.8	0	0	3
150	336	0	1.10984695	1.16124411	1.82505384	1.16124411	2.98971226	1.82846815	0.466055019	0	25.4	0	0	3
151	338	0	1.11724593	1.15421077	1.79806117	1.15421077	2.94163025	1.78741948	0.466055019	0	26	0	0	3
152	341	0	1.12464491	1.15406046	1.77177338	1.15406046	2.89811321	1.74405275	0.466055019	0	26.7	0	0	3
153	343	0	1.13204389	1.14805793	1.74603727	1.14805793	2.84851038	1.70045245	0.466055019	0	27.4	0	0	3
154	345	0	1.13944287	1.15042266	1.72106539	1.14805793	2.80046987	1.65241194	0.466055019	0	28.2	0	0	3
155	347	0	1.14684185	1.1475424	1.69675764	1.1475424	2.75090159	1.60335919	0.466055019	0	29	0	0	3
156	349	0	1.15424083	1.15211771	1.67324611	1.1475424	2.7016372	1.5540948	0.466055019	0	29.9	0	0	3
157	351	0	1.16163981	1.14632677	1.6503739	1.14632677	2.6519905	1.50566373	0.466055019	0	30.9	0	0	3
158	353	0	1.16903879	1.1433191	1.62818755	1.1433191	2.60912419	1.46580509	0.466055019	0	31.7	0	0	3
159	355	0	1.17643777	1.12791975	1.60640513	1.12791975	2.55917711	1.43125735	0.466055019	0	32.5	0	0	3
160	357	0	1.18383675	1.12180033	1.58526724	1.12180033	2.516225	1.39442467	0.466055019	0	33.4	0	0	3
161	359	0	1.19123573	1.10787426	1.5645562	1.10787426	2.47534188	1.36746762	0.466055019	0	34	0	0	3
162	361	0	1.19863471	1.10115131	1.54434751	1.10115131	2.43127339	1.33012208	0.466055019	0	35	0	0	3
163	363	0	1.20603369	1.0880882	1.52459479	1.0880882	2.39019035	1.30210215	0.466055019	0	35.7	0	0	3
164	364	0	1.21343267	1.08067527	1.50533722	1.08067527	2.34827672	1.26760145	0.466055019	0	36.7	0	0	3
165	366	0	1.22083165	1.07107553	1.48655485	1.07107553	2.30612663	1.2350511	0.466055019	0	37.7	0	0	3
166	368	0	1.22823063	1.06826388	1.46835098	1.06826388	2.26477121	1.19650733	0.466055019	0	38.9	0	0	3
167	370	0	1.23562961	1.05937404	1.45062455	1.05937404	2.2274242	1.16805016	0.466055019	0	39.9	0	0	3
168	372	0	1.24302859	1.05897679	1.4334415	1.05897679	2.19312616	1.13414937	0.466055019	0	41	0	0	3
169	374	0	1.25042757	1.05492376	1.41670323	1.05492376	2.15571119	1.10078743	0.466055019	0	42.3	0	0	3
170	376	0	1.25782655	1.05878938	1.40057203	1.05492376	2.13027908	1.07535532	0.466055019	0	43.3	0	0	3
171	378	0	1.26522553	1.05804001	1.38480381	1.05492376	2.09625352	1.04132976	0.466055019	0	44.7	0	0	3
172	380	0	1.27262451	1.06268636	1.36960429	1.05492376	2.06918459	1.01426083	0.466055019	0	45.9	0	0	3
173	382	0	1.28002348	1.06454903	1.35483024	1.05492376	2.04241167	0.987487911	0.466055019	0	47.1	0	0	3
174	384	0	1.28742246	1.06932585	1.34052015	1.05492376	2.01418582	0.959262062	0.466055019	0	48.5	0	0	3
175	386	0	1.29482144	1.07072594	1.32664574	1.05492376	1.98583124	0.930907487	0.466055019	0	50	0	0	3
176	388	0	1.30222042	1.07697851	1.31328026	1.05492376	1.95424065	0.899316899	0.466055019	0	51.8	0	0	3
177	391	0	1.3096194	1.07796317	1.30039383	1.05492376	1.92299334	0.868069587	0.466055019	0	53.6	0	0	3
178	393	0	1.31701838	1.08394343	1.28805486	1.05492376	1.88816767	0.833243917	0.466055019	0	55.9	0	0	3
179	395	0	1.32441736	1.08369948	1.27622444	1.05492376	1.85154719	0.796623434	0.466055019	0	58.5	0	0	3
180	397	0	1.33181634	1.09222744	1.26505798	1.05492376	1.81393744	0.759013684	0.466055019	0	61.4	0	0	3
181	399	0	1.33921532	1.09433969	1.25447566	1.05492376	1.78078762	0.725863862	0.466055019	0	64.2	0	0	3
182	401	0	1.3466143	1.10193981	1.2444926	1.05492376	1.74081347	0.685889716	0.466055019	0	67.9	0	0	3
183	403	0	1.35401328	1.10315041	1.2351152	1.05492376	1.71019064	0.655266882	0.466055019	0	71.1	0	0	3
184	405	0	1.36141226	1.10768642	1.22625485	1.05492376	1.67438756	0.619463803	0.466055019	0	75.2	0	0	3
185	407	0	1.36881124	1.10493447	1.21788054	1.05492376	1.64426826	0.589344504	0.466055019	0	79	0	0	3
186	409	0	1.37621022	1.10913738	1.21001096	1.05492376	1.61443866	0.559514902	0.466055019	0	83.2	0	0	3
187	411	0	1.3836092	1.10709873	1.20255008	1.05492376	1.58957885	0.534655098	0.466055019	0	87.1	0	0	3
188	413	0	1.39100818	1.11079202	1.1955091	1.05492376	1.56335546	0.508431707	0.466055019	0	91.6	0	0	3
189	415	0	1.39840716	1.11069373	1.18885231	1.05492376	1.54222485	0.487301095	0.466055019	0	95.6	0	0	3
190	417	0	1.40580614	1.11502636	1.18256998	1.05492376	1.51806738	0.463143622	0.466055019	0	100	0	0	3
